episode,crop,season_return,avg100_return,actor_loss,critic_loss,total_water_mm,total_nitrogen_kgha,vs_baseline_pct,grain_yield_kgha,profit_usd_ha,avg100_profit_usd_ha
2796,maize,-614.6172,-455.3338,,,3190.0,0.0,-86.86,5197.5,-614.62,-455.33
2797,maize,-706.6916,-460.3449,,,3470.0,0.0,-99.87,5501.2,-706.69,-460.34
2798,maize,-464.3408,-458.0026,,,3260.0,0.0,-65.62,5966.6,-464.34,-458.0
2799,maize,-216.8495,-455.7495,,,2850.0,0.0,-30.64,5972.6,-216.85,-455.75
2800,maize,-688.9633,-458.7538,,,3510.0,0.0,-97.36,5668.1,-688.96,-458.75
2801,maize,-739.15,-462.3114,,,3560.0,0.0,-104.46,5587.4,-739.15,-462.31
2802,maize,-692.7908,-465.3599,,,3200.0,0.0,-97.9,4908.8,-692.79,-465.36
2803,maize,-538.9906,-464.6905,,,3080.0,0.0,-76.17,5236.0,-538.99,-464.69
2804,maize,-559.1962,-467.3475,,,3490.0,0.0,-79.02,6139.2,-559.2,-467.35
2805,maize,-23.5186,-466.4754,,,2980.0,0.0,-3.32,7057.9,-23.52,-466.48
2806,maize,-237.1602,-462.5453,,,2890.0,0.0,-33.52,5987.4,-237.16,-462.55
2807,maize,-337.9702,-463.1957,,,3210.0,0.0,-47.76,6352.1,-337.97,-463.2
2808,maize,-257.1071,-462.893,,,3190.0,0.0,-36.33,6627.6,-257.11,-462.89
2809,maize,-290.4077,-462.0208,,,3230.0,0.0,-41.04,6590.4,-290.41,-462.02
2810,maize,-495.8453,-461.406,,,3110.0,0.0,-70.07,5480.6,-495.85,-461.41
2811,maize,-457.2357,-463.0744,,,3270.0,0.0,-64.62,6019.1,-457.24,-463.07
2812,maize,-549.1001,-464.9478,,,3370.0,0.0,-77.6,5891.6,-549.1,-464.95
2813,maize,-265.3683,-463.5601,,,2830.0,0.0,-37.5,5730.5,-265.37,-463.56
2814,maize,-502.4369,-465.6244,,,3240.0,0.0,-71.0,5766.3,-502.44,-465.62
2815,maize,-686.7734,-466.1007,,,3520.0,0.0,-97.05,5700.9,-686.77,-466.1
2816,maize,-318.9285,-461.8446,,,3100.0,0.0,-45.07,6164.3,-318.93,-461.84
2817,maize,-725.9903,-464.4295,,,3630.0,0.0,-102.6,5808.0,-725.99,-464.43
2818,maize,-557.216,-465.4664,,,3410.0,0.0,-78.75,5955.1,-557.22,-465.47
2819,maize,-475.5511,-463.0897,,,3280.0,0.0,-67.2,5969.8,-475.55,-463.09
2820,maize,-722.7617,-464.2573,,,3540.0,0.0,-102.14,5605.0,-722.76,-464.26
2821,maize,-797.8148,-468.7487,,,3520.0,0.0,-112.75,5256.7,-797.81,-468.75
2822,maize,-384.7078,-468.9044,,,3120.0,0.0,-54.37,5949.2,-384.71,-468.9
2823,maize,-494.9927,-469.6517,,,3200.0,0.0,-69.95,5700.0,-494.99,-469.65
2824,maize,-285.8242,-470.1812,,,3180.0,0.0,-40.39,6488.7,-285.82,-470.18
2825,maize,-462.3993,-472.2825,,,3320.0,0.0,-65.35,6118.4,-462.4,-472.28
2826,maize,-355.1267,-471.3254,,,3190.0,0.0,-50.19,6235.5,-355.13,-471.33
2827,maize,-421.364,-469.6174,,,3190.0,0.0,-59.55,5970.5,-421.36,-469.62
2828,maize,-565.2007,-467.7718,,,3260.0,0.0,-79.87,5563.2,-565.2,-467.77
2829,maize,-466.3325,-469.4741,,,3230.0,0.0,-65.9,5886.7,-466.33,-469.47
2830,maize,-548.1497,-472.0948,,,3270.0,0.0,-77.46,5655.4,-548.15,-472.09
2831,maize,-412.7744,-471.5473,,,3190.0,0.0,-58.33,6004.9,-412.77,-471.55
2832,maize,-346.3257,-471.3971,,,2900.0,0.0,-48.94,5574.7,-346.33,-471.4
2833,maize,-392.7201,-470.0346,,,3190.0,0.0,-55.5,6085.1,-392.72,-470.03
2834,maize,-233.4068,-469.5582,,,2980.0,0.0,-32.98,6218.4,-233.41,-469.56
2835,maize,-213.2699,-467.648,,,3080.0,0.0,-30.14,6538.9,-213.27,-467.65
2836,maize,-643.8538,-470.9766,,,3400.0,0.0,-90.99,5584.6,-643.85,-470.98
2837,maize,-675.1855,-472.6851,,,3340.0,0.0,-95.42,5315.3,-675.19,-472.69
2838,maize,-441.1697,-475.104,,,3330.0,0.0,-62.35,6227.3,-441.17,-475.1
2839,maize,-592.8204,-476.1008,,,3400.0,0.0,-83.78,5788.7,-592.82,-476.1
2840,maize,-416.6543,-476.7054,,,3010.0,0.0,-58.88,5557.4,-416.65,-476.71
2841,maize,-642.7854,-477.0974,,,3340.0,0.0,-90.84,5444.9,-642.79,-477.1
2842,maize,-460.7192,-477.7467,,,3210.0,0.0,-65.11,5861.1,-460.72,-477.75
2843,maize,-452.0757,-478.8624,,,3050.0,0.0,-63.89,5511.7,-452.08,-478.86
2844,maize,-756.6792,-481.3449,,,3580.0,0.0,-106.93,5565.3,-756.68,-481.34
2845,maize,-552.6675,-484.0468,,,3250.0,0.0,-78.1,5589.3,-552.67,-484.05
2846,maize,-369.3985,-482.8699,,,3150.0,0.0,-52.2,6082.4,-369.4,-482.87
2847,maize,-603.3098,-482.3034,,,3380.0,0.0,-85.26,5698.8,-603.31,-482.3
2848,maize,-613.1097,-481.9422,,,3450.0,0.0,-86.64,5827.6,-613.11,-481.94
2849,maize,-515.478,-481.7737,,,3360.0,0.0,-72.85,6002.1,-515.48,-481.77
2850,maize,-392.3144,-478.8669,,,3210.0,0.0,-55.44,6134.7,-392.31,-478.87
2851,maize,-402.7001,-478.8349,,,3220.0,0.0,-56.91,6117.2,-402.7,-478.83
2852,maize,-567.8489,-479.5412,,,3340.0,0.0,-80.25,5744.6,-567.85,-479.54
2853,maize,-527.676,-480.5199,,,3320.0,0.0,-74.57,5857.3,-527.68,-480.52
2854,maize,-933.3799,-484.8879,,,3740.0,0.0,-131.9,5242.5,-933.38,-484.89
2855,maize,-554.1562,-485.4678,,,3400.0,0.0,-78.31,5943.4,-554.16,-485.47
2856,maize,-232.6245,-483.3404,,,2950.0,0.0,-32.87,6149.5,-232.62,-483.34
2857,maize,-433.0188,-483.5854,,,3280.0,0.0,-61.19,6139.9,-433.02,-483.59
2858,maize,-584.0374,-482.5576,,,3310.0,0.0,-82.54,5607.9,-584.04,-482.56
2859,maize,-378.797,-482.6065,,,3120.0,0.0,-53.53,5972.8,-378.8,-482.61
2860,maize,-498.2744,-479.5959,,,3380.0,0.0,-70.42,6118.9,-498.27,-479.6
2861,maize,-201.3269,-473.3723,,,3080.0,0.0,-28.45,6586.7,-201.33,-473.37
2862,maize,-315.0312,-471.8972,,,3010.0,0.0,-44.52,5963.9,-315.03,-471.9
2863,maize,-478.1837,-473.481,,,3160.0,0.0,-67.58,5671.3,-478.18,-473.48
2864,maize,-552.7036,-474.8537,,,3250.0,0.0,-78.11,5589.2,-552.7,-474.85
2865,maize,-376.3393,-476.8295,,,3100.0,0.0,-53.18,5934.6,-376.34,-476.83
2866,maize,-411.6545,-475.3279,,,3320.0,0.0,-58.17,6321.4,-411.65,-475.33
2867,maize,-681.5805,-478.2561,,,3600.0,0.0,-96.32,5913.7,-681.58,-478.26
2868,maize,-499.0918,-478.4917,,,3280.0,0.0,-70.53,5875.6,-499.09,-478.49
2869,maize,-638.5817,-480.0262,,,3200.0,0.0,-90.24,5125.7,-638.58,-480.03
2870,maize,-429.323,-480.4067,,,3300.0,0.0,-60.67,6202.7,-429.32,-480.41
2871,maize,-287.2319,-479.7587,,,3250.0,0.0,-40.59,6651.1,-287.23,-479.76
2872,maize,-414.8987,-480.2903,,,3290.0,0.0,-58.63,6236.4,-414.9,-480.29
2873,maize,-762.0396,-484.8438,,,3640.0,0.0,-107.69,5687.8,-762.04,-484.84
2874,maize,-381.1925,-484.4053,,,3000.0,0.0,-53.87,5675.2,-381.19,-484.41
2875,maize,-467.8279,-484.2133,,,3150.0,0.0,-66.11,5688.7,-467.83,-484.21
2876,maize,-450.2147,-485.1944,,,3300.0,0.0,-63.62,6119.1,-450.21,-485.19
2877,maize,-519.9498,-485.4308,,,3380.0,0.0,-73.48,6032.2,-519.95,-485.43
2878,maize,-918.0,-491.4549,,,1530.0,0.0,-129.73,0.0,-918.0,-491.45
2879,maize,-661.2817,-492.0698,,,3480.0,0.0,-93.45,5706.9,-661.28,-492.07
2880,maize,-543.1114,-493.8793,,,3410.0,0.0,-76.75,6011.6,-543.11,-493.88
2881,maize,-449.4172,-496.3013,,,3190.0,0.0,-63.51,5858.3,-449.42,-496.3
2882,maize,-648.0266,-497.176,,,3300.0,0.0,-91.58,5327.9,-648.03,-497.18
2883,maize,-589.9657,-498.1295,,,3400.0,0.0,-83.37,5800.1,-589.97,-498.13
2884,maize,-609.5423,-500.6853,,,3460.0,0.0,-86.14,5865.8,-609.54,-500.69
2885,maize,-419.1932,-498.1107,,,3210.0,0.0,-59.24,6027.2,-419.19,-498.11
2886,maize,-403.4844,-495.003,,,3090.0,0.0,-57.02,5802.1,-403.48,-495.0
2887,maize,-748.3813,-495.0005,,,3590.0,0.0,-105.76,5622.5,-748.38,-495.0
2888,maize,-304.9861,-494.7763,,,3080.0,0.0,-43.1,6172.1,-304.99,-494.78
2889,maize,-420.9756,-496.4464,,,3200.0,0.0,-59.49,5996.1,-420.98,-496.45
2890,maize,-141.017,-491.3986,,,2930.0,0.0,-19.93,6467.9,-141.02,-491.4
2891,maize,-412.3492,-487.6588,,,3250.0,0.0,-58.27,6150.6,-412.35,-487.66
2892,maize,-389.3414,-485.3956,,,3330.0,0.0,-55.02,6434.6,-389.34,-485.4
2893,maize,-401.5583,-485.4957,,,3170.0,0.0,-56.75,6001.8,-401.56,-485.5
2894,maize,-473.9476,-486.1016,,,3130.0,0.0,-66.98,5616.2,-473.95,-486.1
2895,maize,-552.084,-486.9994,,,3230.0,0.0,-78.02,5543.7,-552.08,-487.0
2896,maize,-288.6974,-483.7402,,,3060.0,0.0,-40.8,6189.2,-288.7,-483.74
2897,maize,-320.9944,-479.8832,,,3060.0,0.0,-45.36,6060.0,-320.99,-479.88
2898,maize,-521.3633,-480.4534,,,3230.0,0.0,-73.68,5666.5,-521.36,-480.45
2899,maize,-391.6377,-482.2013,,,3100.0,0.0,-55.35,5873.4,-391.64,-482.2
2900,maize,-602.5431,-481.3371,,,3460.0,0.0,-85.15,5893.8,-602.54,-481.34
2901,maize,-15.6992,-474.1026,,,2950.0,0.0,-2.22,7017.2,-15.7,-474.1
2902,maize,-678.907,-473.9638,,,3520.0,0.0,-95.94,5732.4,-678.91,-473.96
2903,maize,-591.8218,-474.4921,,,3220.0,0.0,-83.64,5360.7,-591.82,-474.49
2904,maize,-745.2306,-476.3524,,,3600.0,0.0,-105.32,5659.1,-745.23,-476.35
2905,maize,-359.0149,-479.7074,,,2980.0,0.0,-50.74,5715.9,-359.01,-479.71
2906,maize,-307.5514,-480.4113,,,3050.0,0.0,-43.46,6089.8,-307.55,-480.41
2907,maize,-305.1714,-480.0833,,,3100.0,0.0,-43.13,6219.3,-305.17,-480.08
2908,maize,-237.3968,-479.8862,,,2980.0,0.0,-33.55,6202.4,-237.4,-479.89
2909,maize,-397.4671,-480.9568,,,3220.0,0.0,-56.17,6138.1,-397.47,-480.96
2910,maize,-307.3001,-479.0714,,,3080.0,0.0,-43.43,6162.8,-307.3,-479.07
2911,maize,-488.3468,-479.3825,,,3210.0,0.0,-69.01,5750.6,-488.35,-479.38
2912,maize,-231.8744,-476.2102,,,2920.0,0.0,-32.77,6080.5,-231.87,-476.21
2913,maize,-570.2256,-479.2588,,,3360.0,0.0,-80.58,5783.1,-570.23,-479.26
2914,maize,-262.4688,-476.8591,,,2990.0,0.0,-37.09,6126.1,-262.47,-476.86
2915,maize,-552.6008,-475.5174,,,3380.0,0.0,-78.09,5901.6,-552.6,-475.52
2916,maize,-420.3081,-476.5312,,,3240.0,0.0,-59.4,6094.8,-420.31,-476.53
2917,maize,-606.6881,-475.3382,,,3370.0,0.0,-85.74,5661.2,-606.69,-475.34
2918,maize,-682.0586,-476.5866,,,3140.0,0.0,-96.39,4807.8,-682.06,-476.59
2919,maize,-282.3495,-474.6546,,,3010.0,0.0,-39.9,6094.6,-282.35,-474.65
2920,maize,-434.8443,-471.7754,,,3210.0,0.0,-61.45,5964.6,-434.84,-471.78
2921,maize,-626.791,-470.0652,,,3430.0,0.0,-88.58,5724.8,-626.79,-470.07
2922,maize,-429.0429,-470.5085,,,2960.0,0.0,-60.63,5387.8,-429.04,-470.51
2923,maize,-665.3486,-472.2121,,,3490.0,0.0,-94.03,5714.6,-665.35,-472.21
2924,maize,-373.8144,-473.092,,,3130.0,0.0,-52.83,6016.7,-373.81,-473.09
2925,maize,-683.0143,-475.2981,,,3390.0,0.0,-96.52,5403.9,-683.01,-475.3
2926,maize,-117.3677,-472.9205,,,2980.0,0.0,-16.59,6682.5,-117.37,-472.92
2927,maize,-616.6118,-474.873,,,3290.0,0.0,-87.14,5429.6,-616.61,-474.87
2928,maize,-885.9658,-478.0807,,,3690.0,0.0,-125.2,5312.1,-885.97,-478.08
2929,maize,-646.6576,-479.8839,,,3450.0,0.0,-91.38,5693.4,-646.66,-479.88
2930,maize,-395.9872,-478.3623,,,3190.0,0.0,-55.96,6072.1,-395.99,-478.36
2931,maize,-315.7737,-477.3923,,,3130.0,0.0,-44.62,6248.9,-315.77,-477.39
2932,maize,-547.8087,-479.4071,,,3330.0,0.0,-77.42,5800.8,-547.81,-479.41
2933,maize,-246.4189,-477.9441,,,3060.0,0.0,-34.82,6358.3,-246.42,-477.94
2934,maize,-557.6441,-481.1865,,,3290.0,0.0,-78.81,5665.4,-557.64,-481.19
2935,maize,-423.1805,-483.2856,,,3150.0,0.0,-59.8,5867.3,-423.18,-483.29
2936,maize,-305.6956,-479.904,,,3130.0,0.0,-43.2,6289.2,-305.7,-479.9
2937,maize,-608.6505,-479.2386,,,3250.0,0.0,-86.01,5365.4,-608.65,-479.24
2938,maize,-431.2326,-479.1393,,,3130.0,0.0,-60.94,5787.1,-431.23,-479.14
2939,maize,-446.7636,-477.6787,,,3430.0,0.0,-63.14,6444.9,-446.76,-477.68
2940,maize,-546.5247,-478.9774,,,3490.0,0.0,-77.23,6189.9,-546.52,-478.98
2941,maize,-274.7916,-475.2975,,,2950.0,0.0,-38.83,5980.8,-274.79,-475.3
2942,maize,-599.138,-476.6816,,,3510.0,0.0,-84.67,6027.4,-599.14,-476.68
2943,maize,-358.0711,-475.7416,,,3280.0,0.0,-50.6,6439.7,-358.07,-475.74
2944,maize,-551.4421,-473.6892,,,3370.0,0.0,-77.93,5882.2,-551.44,-473.69
2945,maize,-459.0281,-472.7528,,,3290.0,0.0,-64.87,6059.9,-459.03,-472.75
2946,maize,-583.2649,-474.8915,,,3260.0,0.0,-82.43,5490.9,-583.26,-474.89
2947,maize,-587.2099,-474.7305,,,3360.0,0.0,-82.98,5715.2,-587.21,-474.73
2948,maize,-310.1003,-471.7004,,,3220.0,0.0,-43.82,6487.6,-310.1,-471.7
2949,maize,-120.174,-467.7474,,,3040.0,0.0,-16.98,6815.3,-120.17,-467.75
2950,maize,-151.5331,-465.3396,,,2870.0,0.0,-21.41,6281.9,-151.53,-465.34
2951,maize,-438.6779,-465.6993,,,3210.0,0.0,-61.99,5949.3,-438.68,-465.7
2952,maize,-433.7521,-464.3584,,,3160.0,0.0,-61.3,5849.0,-433.75,-464.36
2953,maize,-465.1004,-463.7326,,,3150.0,0.0,-65.73,5699.6,-465.1,-463.73
2954,maize,-621.8584,-460.6174,,,3350.0,0.0,-87.88,5552.6,-621.86,-460.62
2955,maize,-766.188,-462.7377,,,3710.0,0.0,-108.28,5839.2,-766.19,-462.74
2956,maize,-394.9817,-464.3613,,,3200.0,0.0,-55.82,6100.1,-394.98,-464.36
2957,maize,-515.1433,-465.1825,,,3300.0,0.0,-72.8,5859.4,-515.14,-465.18
2958,maize,-430.9751,-463.6519,,,3240.0,0.0,-60.9,6052.1,-430.98,-463.65
2959,maize,-444.0382,-464.3043,,,3150.0,0.0,-62.75,5783.8,-444.04,-464.3
2960,maize,-592.136,-465.2429,,,3420.0,0.0,-83.68,5839.5,-592.14,-465.24
2961,maize,-759.3359,-470.823,,,3630.0,0.0,-107.31,5674.7,-759.34,-470.82
2962,maize,-169.388,-469.3666,,,2920.0,0.0,-23.94,6330.4,-169.39,-469.37
2963,maize,-735.4911,-471.9397,,,3410.0,0.0,-103.94,5242.0,-735.49,-471.94
2964,maize,-664.6174,-473.0588,,,3610.0,0.0,-93.92,6005.5,-664.62,-473.06
2965,maize,-239.91,-471.6945,,,2820.0,0.0,-33.9,5808.4,-239.91,-471.69
2966,maize,-461.476,-472.1927,,,3250.0,0.0,-65.22,5954.1,-461.48,-472.19
2967,maize,-448.8755,-469.8657,,,3290.0,0.0,-63.43,6100.5,-448.88,-469.87
2968,maize,-494.2002,-469.8168,,,3270.0,0.0,-69.84,5871.2,-494.2,-469.82
2969,maize,-393.9403,-467.3703,,,3190.0,0.0,-55.67,6080.2,-393.94,-467.37
2970,maize,-718.8237,-470.2654,,,3270.0,0.0,-101.58,4972.7,-718.82,-470.27
2971,maize,-863.3691,-476.0267,,,3500.0,0.0,-122.01,4946.5,-863.37,-476.03
2972,maize,-521.6309,-477.094,,,3420.0,0.0,-73.72,6121.5,-521.63,-477.09
2973,maize,-112.5206,-470.5989,,,2730.0,0.0,-15.9,6101.9,-112.52,-470.6
2974,maize,-427.5939,-471.0629,,,3260.0,0.0,-60.43,6113.6,-427.59,-471.06
2975,maize,-674.6963,-473.1316,,,3490.0,0.0,-95.35,5677.2,-674.7,-473.13
2976,maize,-533.6177,-473.9656,,,3100.0,0.0,-75.41,5305.5,-533.62,-473.97
2977,maize,-302.0108,-471.7862,,,2980.0,0.0,-42.68,5944.0,-302.01,-471.79
2978,maize,-312.0441,-465.7266,,,2890.0,0.0,-44.1,5687.8,-312.04,-465.73
2979,maize,-176.6298,-460.8801,,,3070.0,0.0,-24.96,6661.5,-176.63,-460.88
2980,maize,-56.7687,-456.0167,,,2660.0,0.0,-8.02,6156.9,-56.77,-456.02
2981,maize,-381.7132,-455.3397,,,3160.0,0.0,-53.94,6057.1,-381.71,-455.34
2982,maize,-627.782,-455.1372,,,3400.0,0.0,-88.72,5648.9,-627.78,-455.14
2983,maize,-559.7973,-454.8355,,,3280.0,0.0,-79.11,5632.8,-559.8,-454.84
2984,maize,-372.4141,-452.4642,,,3080.0,0.0,-52.63,5902.3,-372.41,-452.46
2985,maize,-316.7157,-451.4395,,,3120.0,0.0,-44.76,6221.1,-316.72,-451.44
2986,maize,-441.2138,-451.8168,,,3280.0,0.0,-62.35,6107.1,-441.21,-451.82
2987,maize,-529.6367,-449.6293,,,3190.0,0.0,-74.85,5537.5,-529.64,-449.63
2988,maize,-126.1424,-447.8409,,,2880.0,0.0,-17.83,6407.4,-126.14,-447.84
2989,maize,-330.0273,-446.9314,,,3100.0,0.0,-46.64,6119.9,-330.03,-446.93
2990,maize,-410.0025,-449.6212,,,3160.0,0.0,-57.94,5944.0,-410.0,-449.62
2991,maize,-345.6127,-448.9539,,,3010.0,0.0,-48.84,5841.5,-345.61,-448.95
2992,maize,-397.7762,-449.0382,,,3220.0,0.0,-56.21,6136.9,-397.78,-449.04
2993,maize,-185.3977,-446.8766,,,3120.0,0.0,-26.2,6746.4,-185.4,-446.88
2994,maize,-568.892,-447.8261,,,3380.0,0.0,-80.4,5836.4,-568.89,-447.83
2995,maize,-373.5675,-446.0409,,,3050.0,0.0,-52.79,5825.7,-373.57,-446.04
2996,maize,-293.2857,-446.0868,,,3050.0,0.0,-41.45,6146.9,-293.29,-446.09
2997,maize,-526.7558,-448.1444,,,3430.0,0.0,-74.44,6125.0,-526.76,-448.14
2998,maize,-331.849,-446.2493,,,3080.0,0.0,-46.9,6064.6,-331.85,-446.25
2999,maize,-641.8509,-448.7514,,,3380.0,0.0,-90.71,5544.6,-641.85,-448.75
3000,maize,-764.1792,-450.3678,,,3680.0,0.0,-107.99,5775.3,-764.18,-450.37
3001,maize,-469.9702,-454.9105,,,3300.0,0.0,-66.42,6040.1,-469.97,-454.91
3002,maize,-533.3643,-453.455,,,3250.0,0.0,-75.37,5666.5,-533.36,-453.46
3003,maize,-824.4897,-455.7817,,,3450.0,0.0,-116.52,4982.0,-824.49,-455.78
3004,maize,-296.0672,-451.2901,,,2950.0,0.0,-41.84,5895.7,-296.07,-451.29
3005,maize,-375.3008,-451.4529,,,3070.0,0.0,-53.04,5866.8,-375.3,-451.45
3006,maize,-458.6068,-452.9635,,,3190.0,0.0,-64.81,5821.6,-458.61,-452.96
3007,maize,-514.8883,-455.0607,,,3230.0,0.0,-72.76,5692.4,-514.89,-455.06
3008,maize,-413.456,-456.8213,,,2970.0,0.0,-58.43,5474.2,-413.46,-456.82
3009,maize,-563.1811,-458.4784,,,3340.0,0.0,-79.59,5763.3,-563.18,-458.48
3010,maize,-552.8559,-460.934,,,3390.0,0.0,-78.13,5924.6,-552.86,-460.93
3011,maize,-438.0939,-460.4314,,,3340.0,0.0,-61.91,6263.6,-438.09,-460.43
3012,maize,-581.7896,-463.9306,,,3320.0,0.0,-82.22,5640.8,-581.79,-463.93
3013,maize,-456.8232,-462.7965,,,3370.0,0.0,-64.56,6260.7,-456.82,-462.8
3014,maize,-512.8342,-465.3002,,,3250.0,0.0,-72.47,5748.7,-512.83,-465.3
3015,maize,-759.6073,-467.3703,,,3660.0,0.0,-107.35,5745.6,-759.61,-467.37
3016,maize,-702.0,-470.1872,,,1170.0,0.0,-99.21,0.0,-702.0,-470.19
3017,maize,-307.8891,-467.1992,,,3020.0,0.0,-43.51,6016.4,-307.89,-467.2
3018,maize,-581.1671,-466.1903,,,3440.0,0.0,-82.13,5931.3,-581.17,-466.19
3019,maize,-408.7884,-467.4547,,,3280.0,0.0,-57.77,6236.8,-408.79,-467.45
3020,maize,-556.5452,-468.6717,,,3180.0,0.0,-78.65,5405.8,-556.55,-468.67
3021,maize,-223.5974,-464.6397,,,2900.0,0.0,-31.6,6065.6,-223.6,-464.64
3022,maize,-491.0138,-465.2595,,,3230.0,0.0,-69.39,5787.9,-491.01,-465.26
3023,maize,-355.6023,-462.162,,,3290.0,0.0,-50.25,6473.6,-355.6,-462.16
3024,maize,-546.314,-463.887,,,3220.0,0.0,-77.2,5542.7,-546.31,-463.89
3025,maize,-196.7612,-459.0245,,,3020.0,0.0,-27.81,6461.0,-196.76,-459.02
3026,maize,-480.4077,-462.6549,,,3280.0,0.0,-67.89,5950.4,-480.41,-462.65
3027,maize,-448.3899,-460.9726,,,3130.0,0.0,-63.37,5718.4,-448.39,-460.97
3028,maize,-569.7294,-457.8103,,,3340.0,0.0,-80.51,5737.1,-569.73,-457.81
3029,maize,-502.2754,-456.3664,,,3250.0,0.0,-70.98,5790.9,-502.28,-456.37
3030,maize,-689.8874,-459.3055,,,3320.0,0.0,-97.49,5208.5,-689.89,-459.31
3031,maize,-176.17,-457.9094,,,2960.0,0.0,-24.9,6399.3,-176.17,-457.91
3032,maize,-327.8433,-455.7098,,,3180.0,0.0,-46.33,6320.6,-327.84,-455.71
3033,maize,-424.1257,-457.4868,,,3320.0,0.0,-59.94,6271.5,-424.13,-457.49
3034,maize,-397.5604,-455.886,,,3250.0,0.0,-56.18,6209.8,-397.56,-455.89
3035,maize,-634.6369,-458.0006,,,3410.0,0.0,-89.69,5645.5,-634.64,-458.0
3036,maize,-475.9174,-459.7028,,,3440.0,0.0,-67.26,6352.3,-475.92,-459.7
3037,maize,-521.3497,-458.8298,,,3260.0,0.0,-73.68,5738.6,-521.35,-458.83
3038,maize,-761.309,-462.1305,,,3610.0,0.0,-107.59,5618.8,-761.31,-462.13
3039,maize,-158.9352,-459.2522,,,3040.0,0.0,-22.46,6660.3,-158.94,-459.25
3040,maize,-441.4964,-458.202,,,3110.0,0.0,-62.39,5698.0,-441.5,-458.2
3041,maize,-456.2535,-460.0166,,,3070.0,0.0,-64.48,5543.0,-456.25,-460.02
3042,maize,-579.5386,-459.8206,,,3400.0,0.0,-81.9,5841.8,-579.54,-459.82
3043,maize,-663.9698,-462.8796,,,3360.0,0.0,-93.83,5408.1,-663.97,-462.88
3044,maize,-331.6757,-460.6819,,,3200.0,0.0,-46.87,6353.3,-331.68,-460.68
3045,maize,-201.881,-458.1104,,,3120.0,0.0,-28.53,6680.5,-201.88,-458.11
3046,maize,-637.7159,-458.655,,,3500.0,0.0,-90.12,5849.1,-637.72,-458.65
3047,maize,-592.4498,-458.7074,,,3420.0,0.0,-83.72,5838.2,-592.45,-458.71
3048,maize,-426.5771,-459.8721,,,3200.0,0.0,-60.28,5973.7,-426.58,-459.87
3049,maize,-261.1359,-461.2817,,,3090.0,0.0,-36.9,6371.5,-261.14,-461.28
3050,maize,-609.6209,-465.8626,,,3280.0,0.0,-86.15,5433.5,-609.62,-465.86
3051,maize,-601.5157,-467.491,,,3340.0,0.0,-85.01,5609.9,-601.52,-467.49
3052,maize,-432.2489,-467.476,,,3240.0,0.0,-61.08,6047.0,-432.25,-467.48
3053,maize,-350.8699,-466.3337,,,3180.0,0.0,-49.58,6228.5,-350.87,-466.33
3054,maize,-516.2809,-465.2779,,,3160.0,0.0,-72.96,5518.9,-516.28,-465.28
3055,maize,-377.5869,-461.3919,,,3160.0,0.0,-53.36,6073.7,-377.59,-461.39
3056,maize,-303.8393,-460.4804,,,3050.0,0.0,-42.94,6104.6,-303.84,-460.48
3057,maize,-609.5001,-461.424,,,3380.0,0.0,-86.13,5674.0,-609.5,-461.42
3058,maize,-766.5037,-464.7793,,,3460.0,0.0,-108.32,5238.0,-766.5,-464.78
3059,maize,-584.1157,-466.1801,,,3340.0,0.0,-82.55,5679.5,-584.12,-466.18
3060,maize,-526.314,-465.5219,,,3210.0,0.0,-74.38,5598.7,-526.31,-465.52
3061,maize,-486.7765,-462.7963,,,3290.0,0.0,-68.79,5948.9,-486.78,-462.8
3062,maize,-533.2457,-466.4348,,,3230.0,0.0,-75.36,5619.0,-533.25,-466.43
3063,maize,-257.2131,-461.6521,,,2860.0,0.0,-36.35,5835.1,-257.21,-461.65
3064,maize,-626.2322,-461.2682,,,3440.0,0.0,-88.5,5751.1,-626.23,-461.27
3065,maize,-469.3385,-463.5625,,,3310.0,0.0,-66.33,6066.6,-469.34,-463.56
3066,maize,-320.655,-462.1543,,,3010.0,0.0,-45.31,5941.4,-320.65,-462.15
3067,maize,-236.1119,-460.0266,,,3000.0,0.0,-33.37,6255.6,-236.11,-460.03
3068,maize,-446.6019,-459.5507,,,3120.0,0.0,-63.11,5701.6,-446.6,-459.55
3069,maize,-505.2264,-460.6635,,,3260.0,0.0,-71.4,5803.1,-505.23,-460.66
3070,maize,-504.4552,-458.5198,,,3330.0,0.0,-71.29,5974.2,-504.46,-458.52
3071,maize,-342.9454,-453.3156,,,3120.0,0.0,-48.46,6116.2,-342.95,-453.32
3072,maize,-416.5632,-452.2649,,,3340.0,0.0,-58.87,6349.7,-416.56,-452.26
3073,maize,-577.4723,-456.9144,,,3270.0,0.0,-81.61,5538.1,-577.47,-456.91
3074,maize,-791.8397,-460.5569,,,3490.0,0.0,-111.9,5208.6,-791.84,-460.56
3075,maize,-629.329,-460.1032,,,3590.0,0.0,-88.94,6098.7,-629.33,-460.1
3076,maize,-716.5437,-461.9325,,,3480.0,0.0,-101.26,5485.8,-716.54,-461.93
3077,maize,-576.3324,-464.6757,,,3400.0,0.0,-81.45,5854.7,-576.33,-464.68
3078,maize,-487.8703,-466.434,,,3280.0,0.0,-68.95,5920.5,-487.87,-466.43
3079,maize,-493.9226,-469.6069,,,3240.0,0.0,-69.8,5800.3,-493.92,-469.61
3080,maize,-516.9092,-474.2083,,,3320.0,0.0,-73.05,5900.4,-516.91,-474.21
